proteina,GO_term,Term_Name_Clean
CPX-5991,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CPX-5989,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CPX-6082,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CPX-3079,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CPX-3082,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
UBE3A,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CPX-6472,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
PBX1,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
IKBKG,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
DDX3X,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
JAK1,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
RPS6KA5,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CARD11,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
MLH1,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CDK12,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CDKN3,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
SLC25A3,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CSNK1A1L,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
ARFGEF2,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CPX-8081,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
UNC45B,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
NDRG1,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CPX-2161,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
RNF146,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
CPX-7107,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
MAPKBP1,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
MAP3K9,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
DSTYK,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
NUAK2,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II
GNB3,GO:0008202,Steroid Metabolic Process
CYP2C9,GO:0008202,Steroid Metabolic Process
GNB5,GO:0008202,Steroid Metabolic Process
IDE,GO:0008202,Steroid Metabolic Process
HTR6,GO:0008202,Steroid Metabolic Process
GNB2,GO:0008202,Steroid Metabolic Process
HTR4,GO:0008202,Steroid Metabolic Process
MAOB,GO:0008202,Steroid Metabolic Process
CPX-5225,GO:0008202,Steroid Metabolic Process
AVPR1A,GO:0008202,Steroid Metabolic Process
MC4R,GO:0008202,Steroid Metabolic Process
LRTOMT,GO:0008202,Steroid Metabolic Process
GNAI2,GO:0008202,Steroid Metabolic Process
MPDZ,GO:0008202,Steroid Metabolic Process
NPY2R,GO:0008202,Steroid Metabolic Process
CPX-1910,GO:0008202,Steroid Metabolic Process
CYP1A2,GO:0008202,Steroid Metabolic Process
COMT,GO:0008202,Steroid Metabolic Process
GNAI3,GO:0008202,Steroid Metabolic Process
AGTR2,GO:0008202,Steroid Metabolic Process
GLP1R,GO:0008202,Steroid Metabolic Process
MTHFR,GO:0008202,Steroid Metabolic Process
CPX-7724,GO:0008202,Steroid Metabolic Process
DBH,GO:0008202,Steroid Metabolic Process
DDC,GO:0008202,Steroid Metabolic Process
ADORA2A,GO:0008202,Steroid Metabolic Process
CUX2,GO:0008202,Steroid Metabolic Process
ALDH2,GO:0008202,Steroid Metabolic Process
RHO,GO:0008202,Steroid Metabolic Process
ADCY1,GO:0008202,Steroid Metabolic Process
ADRA1B,GO:0008202,Steroid Metabolic Process
TSPEAR,GO:0008202,Steroid Metabolic Process
ADRB1,GO:0008202,Steroid Metabolic Process
ADRA1D,GO:0008202,Steroid Metabolic Process
GHSR,GO:0008202,Steroid Metabolic Process
HCRT,GO:0008202,Steroid Metabolic Process
SSTR5,GO:0008202,Steroid Metabolic Process
ACHE,GO:0008202,Steroid Metabolic Process
ARR3,GO:0008202,Steroid Metabolic Process
GRK2,GO:0008202,Steroid Metabolic Process
EDN3,GO:0008202,Steroid Metabolic Process
OCA2,GO:0008202,Steroid Metabolic Process
SSTR2,GO:0008202,Steroid Metabolic Process
CPX-3065,GO:0008202,Steroid Metabolic Process
ADORA1,GO:0008202,Steroid Metabolic Process
HTR1B,GO:0008202,Steroid Metabolic Process
HRH1,GO:0008202,Steroid Metabolic Process
ADRA2C,GO:0008202,Steroid Metabolic Process
SAG,GO:0008202,Steroid Metabolic Process
SLC4A4,GO:0008202,Steroid Metabolic Process
OPRM1,GO:0008202,Steroid Metabolic Process
ADCY5,GO:0008202,Steroid Metabolic Process
PDYN,GO:0008202,Steroid Metabolic Process
ADRA2B,GO:0008202,Steroid Metabolic Process
SLC18A2,GO:0008202,Steroid Metabolic Process
FAAH,GO:0008202,Steroid Metabolic Process
BCHE,GO:0008202,Steroid Metabolic Process
GAL,GO:0008202,Steroid Metabolic Process
SERPINA6,GO:0008202,Steroid Metabolic Process
CYSLTR2,GO:0008202,Steroid Metabolic Process
P2RY12,GO:0008202,Steroid Metabolic Process
CPX-2808,GO:0008202,Steroid Metabolic Process
PLCB1,GO:0008202,Steroid Metabolic Process
TRIO,GO:0008202,Steroid Metabolic Process
PLA2G4A,GO:0008202,Steroid Metabolic Process
CYSLTR1,GO:0008202,Steroid Metabolic Process
ADRA1A,GO:0008202,Steroid Metabolic Process
GRK5,GO:0008202,Steroid Metabolic Process
CPX-4424,GO:0008202,Steroid Metabolic Process
PLCB3,GO:0008202,Steroid Metabolic Process
BDKRB2,GO:0008202,Steroid Metabolic Process
HRH4,GO:0008202,Steroid Metabolic Process
CPX-2531,GO:0008202,Steroid Metabolic Process
P2RY1,GO:0008202,Steroid Metabolic Process
EDNRB,GO:0008202,Steroid Metabolic Process
OPRD1,GO:0008202,Steroid Metabolic Process
GALM,GO:0008202,Steroid Metabolic Process
SLC22A3,GO:0008202,Steroid Metabolic Process
SLC17A8,GO:0008202,Steroid Metabolic Process
LMX1B,GO:0008202,Steroid Metabolic Process
SLC18A3,GO:0008202,Steroid Metabolic Process
HCRTR1,GO:0008202,Steroid Metabolic Process
ABCB1,GO:0008202,Steroid Metabolic Process
PYGM,GO:0008202,Steroid Metabolic Process
DGKE,GO:0008202,Steroid Metabolic Process
LPAR6,GO:0008202,Steroid Metabolic Process
PLCD1,GO:0008202,Steroid Metabolic Process
APOL1,GO:0008202,Steroid Metabolic Process
GLA,GO:0008202,Steroid Metabolic Process
MYL2,GO:0008202,Steroid Metabolic Process
PRKAG2,GO:0008202,Steroid Metabolic Process
JUP,GO:0008202,Steroid Metabolic Process
CPX-2093,GO:0008202,Steroid Metabolic Process
IAPP,GO:0008202,Steroid Metabolic Process
SORL1,GO:0008202,Steroid Metabolic Process
ABCA7,GO:0008202,Steroid Metabolic Process
PRKCG,GO:0008202,Steroid Metabolic Process
CP,GO:0008202,Steroid Metabolic Process
SLC25A4,GO:0008202,Steroid Metabolic Process
MBNL1,GO:0008202,Steroid Metabolic Process
GBA,GO:0008202,Steroid Metabolic Process
PRKAG1,GO:0008202,Steroid Metabolic Process
ATP13A2,GO:0008202,Steroid Metabolic Process
PLA2G6,GO:0008202,Steroid Metabolic Process
CD2AP,GO:0008202,Steroid Metabolic Process
SV2A,GO:0008202,Steroid Metabolic Process
GSTO1,GO:0008202,Steroid Metabolic Process
VLDLR,GO:0008202,Steroid Metabolic Process
MAG,GO:0008202,Steroid Metabolic Process
PICALM,GO:0008202,Steroid Metabolic Process
NSF,GO:0008202,Steroid Metabolic Process
SYNJ1,GO:0008202,Steroid Metabolic Process
KIF1A,GO:0008202,Steroid Metabolic Process
PLP1,GO:0008202,Steroid Metabolic Process
ITM2B,GO:0008202,Steroid Metabolic Process
MC3R,GO:0008202,Steroid Metabolic Process
CPX-5226,GO:0008202,Steroid Metabolic Process
CCKAR,GO:0008202,Steroid Metabolic Process
CPX-6222,GO:0008202,Steroid Metabolic Process
EDNRA,GO:0008202,Steroid Metabolic Process
P2RY11,GO:0008202,Steroid Metabolic Process
ENO3,GO:0008202,Steroid Metabolic Process
PKLR,GO:0008202,Steroid Metabolic Process
KISS1,GO:0008202,Steroid Metabolic Process
AVP,GO:0008202,Steroid Metabolic Process
NPSR1,GO:0008202,Steroid Metabolic Process
TRHR,GO:0008202,Steroid Metabolic Process
MC1R,GO:0008202,Steroid Metabolic Process
PYGL,GO:0008202,Steroid Metabolic Process
PYGB,GO:0008202,Steroid Metabolic Process
SI,GO:0008202,Steroid Metabolic Process
HKDC1,GO:0008202,Steroid Metabolic Process
GNE,GO:0008202,Steroid Metabolic Process
MGAM,GO:0008202,Steroid Metabolic Process
SLC40A1,GO:0008202,Steroid Metabolic Process
PGD,GO:0008202,Steroid Metabolic Process
UGT1A6,GO:0008202,Steroid Metabolic Process
CPX-8502,GO:0008202,Steroid Metabolic Process
CPX-8541,GO:0008202,Steroid Metabolic Process
CPX-8552,GO:0008202,Steroid Metabolic Process
CPX-8557,GO:0008202,Steroid Metabolic Process
CPX-8560,GO:0008202,Steroid Metabolic Process
CPX-8563,GO:0008202,Steroid Metabolic Process
TALDO1,GO:0008202,Steroid Metabolic Process
UGT1A10,GO:0008202,Steroid Metabolic Process
NR1I3,GO:0008202,Steroid Metabolic Process
CTH,GO:0008202,Steroid Metabolic Process
UGT1A7,GO:0008202,Steroid Metabolic Process
UGT1A8,GO:0008202,Steroid Metabolic Process
SAT1,GO:0008202,Steroid Metabolic Process
AKR1C1,GO:0008202,Steroid Metabolic Process
G6PD,GO:0008202,Steroid Metabolic Process
CYP1A1,GO:0008202,Steroid Metabolic Process
BLVRA,GO:0008202,Steroid Metabolic Process
TKT,GO:0008202,Steroid Metabolic Process
CYP2E1,GO:0008202,Steroid Metabolic Process
H6PD,GO:0008202,Steroid Metabolic Process
CYP1B1,GO:0008202,Steroid Metabolic Process
ATP12A,GO:0008202,Steroid Metabolic Process
SULT2A1,GO:0008202,Steroid Metabolic Process
PON1,GO:0008202,Steroid Metabolic Process
CYP26A1,GO:0008202,Steroid Metabolic Process
SLC10A2,GO:0008202,Steroid Metabolic Process
SLCO1B3,GO:0008202,Steroid Metabolic Process
CYP46A1,GO:0008202,Steroid Metabolic Process
CPX-2160,GO:0008202,Steroid Metabolic Process
UGT2B10,GO:0008202,Steroid Metabolic Process
CBR1,GO:0008202,Steroid Metabolic Process
CYP11B1,GO:0008202,Steroid Metabolic Process
CPX-8562,GO:0008202,Steroid Metabolic Process
CYP7B1,GO:0008202,Steroid Metabolic Process
UGT2B17,GO:0008202,Steroid Metabolic Process
SLC47A2,GO:0008202,Steroid Metabolic Process
UGT2B28,GO:0008202,Steroid Metabolic Process
UGT2B15,GO:0008202,Steroid Metabolic Process
CYB5A,GO:0008202,Steroid Metabolic Process
CPX-8543,GO:0008202,Steroid Metabolic Process
CES1,GO:0008202,Steroid Metabolic Process
HSD11B1,GO:0008202,Steroid Metabolic Process
DPYD,GO:0008202,Steroid Metabolic Process
CYP19A1,GO:0008202,Steroid Metabolic Process
ABCC1,GO:0008202,Steroid Metabolic Process
UGT1A3,GO:0008202,Steroid Metabolic Process
POR,GO:0008202,Steroid Metabolic Process
DNAL1,GO:0008202,Steroid Metabolic Process
SRD5A2,GO:0008202,Steroid Metabolic Process
EPHX1,GO:0008202,Steroid Metabolic Process
ABCC2,GO:0008202,Steroid Metabolic Process
ABCG2,GO:0008202,Steroid Metabolic Process
ABCB4,GO:0008202,Steroid Metabolic Process
ALDH1A1,GO:0008202,Steroid Metabolic Process
SLC19A1,GO:0008202,Steroid Metabolic Process
CYP2B6,GO:0008202,Steroid Metabolic Process
ABCC10,GO:0008202,Steroid Metabolic Process
ABCC11,GO:0008202,Steroid Metabolic Process
GRK4,GO:0008202,Steroid Metabolic Process
DHFR,GO:0008202,Steroid Metabolic Process
ACACA,GO:0008202,Steroid Metabolic Process
GMPPB,GO:0008202,Steroid Metabolic Process
GLS,GO:0008202,Steroid Metabolic Process
DNAJC5,GO:0008202,Steroid Metabolic Process
CRYAB,GO:0008202,Steroid Metabolic Process
KNG1,GO:0008202,Steroid Metabolic Process
CPX-2216,GO:0008202,Steroid Metabolic Process
CPX-6233,GO:0008202,Steroid Metabolic Process
CPX-6242,GO:0008202,Steroid Metabolic Process
CPX-6159,GO:0008202,Steroid Metabolic Process
SSTR4,GO:0008202,Steroid Metabolic Process
SSTR1,GO:0008202,Steroid Metabolic Process
SPINT2,GO:0008202,Steroid Metabolic Process
TACR1,GO:0008202,Steroid Metabolic Process
GRK3,GO:0008202,Steroid Metabolic Process
ARHGEF1,GO:0008202,Steroid Metabolic Process
WLS,GO:0008202,Steroid Metabolic Process
GRK6,GO:0008202,Steroid Metabolic Process
GPER1,GO:0008202,Steroid Metabolic Process
CLCNKA,GO:0008202,Steroid Metabolic Process
CPX-5774,GO:0008202,Steroid Metabolic Process
UMOD,GO:0008202,Steroid Metabolic Process
VIPR1,GO:0008202,Steroid Metabolic Process
ALDH18A1,GO:0008202,Steroid Metabolic Process
SRGAP3,GO:0008202,Steroid Metabolic Process
HYDIN,GO:0008202,Steroid Metabolic Process
CPX-6175,GO:0008202,Steroid Metabolic Process
CPX-6176,GO:0008202,Steroid Metabolic Process
TBXA2R,GO:0008202,Steroid Metabolic Process
C1QBP,GO:0008202,Steroid Metabolic Process
CPX-6245,GO:0008202,Steroid Metabolic Process
TSHR,GO:0008202,Steroid Metabolic Process
ADCY6,GO:0008202,Steroid Metabolic Process
PRKCH,GO:0008202,Steroid Metabolic Process
GLIS3,GO:0008202,Steroid Metabolic Process
P2RX1,GO:0008202,Steroid Metabolic Process
ADH5,GO:0008202,Steroid Metabolic Process
AAK1,GO:0008202,Steroid Metabolic Process
REPS1,GO:0008202,Steroid Metabolic Process
AVPR2,GO:0008202,Steroid Metabolic Process
ATP7B,GO:0008202,Steroid Metabolic Process
GGT1,GO:0008202,Steroid Metabolic Process
CYP27A1,GO:0008202,Steroid Metabolic Process
NPC1,GO:0008202,Steroid Metabolic Process
ABCG8,GO:0008202,Steroid Metabolic Process
ACOX1,GO:0008202,Steroid Metabolic Process
SLC51A,GO:0008202,Steroid Metabolic Process
CYP8B1,GO:0008202,Steroid Metabolic Process
SLC51B,GO:0008202,Steroid Metabolic Process
ABCG5,GO:0008202,Steroid Metabolic Process
CPX-6282,GO:0008202,Steroid Metabolic Process
CPX-6283,GO:0008202,Steroid Metabolic Process
SLC9A3R1,GO:0008202,Steroid Metabolic Process
SLC9A3,GO:0008202,Steroid Metabolic Process
SLC26A3,GO:0008202,Steroid Metabolic Process
CPX-6211,GO:0008202,Steroid Metabolic Process
CYP3A4,GO:0008202,Steroid Metabolic Process
ALOX15,GO:0008202,Steroid Metabolic Process
HPGD,GO:0008202,Steroid Metabolic Process
SLC16A1,GO:0008202,Steroid Metabolic Process
CPX-1772,GO:0008202,Steroid Metabolic Process
CPX-1776,GO:0008202,Steroid Metabolic Process
CPX-1778,GO:0008202,Steroid Metabolic Process
CPX-1780,GO:0008202,Steroid Metabolic Process
CPX-1782,GO:0008202,Steroid Metabolic Process
CPX-1783,GO:0008202,Steroid Metabolic Process
CPX-1784,GO:0008202,Steroid Metabolic Process
CPX-1773,GO:0008202,Steroid Metabolic Process
CD55,GO:0008202,Steroid Metabolic Process
HSPG2,GO:0008202,Steroid Metabolic Process
AGRN,GO:0008202,Steroid Metabolic Process
NLGN4X,GO:0008202,Steroid Metabolic Process
HRG,GO:0008202,Steroid Metabolic Process
GPT2,GO:0008202,Steroid Metabolic Process
CPX-6215,GO:0008202,Steroid Metabolic Process
CST3,GO:0008202,Steroid Metabolic Process
ANTXR2,GO:0008202,Steroid Metabolic Process
KL,GO:0008202,Steroid Metabolic Process
PTH1R,GO:0008202,Steroid Metabolic Process
CASR,GO:0008202,Steroid Metabolic Process
CPX-6155,GO:0008202,Steroid Metabolic Process
CPX-6161,GO:0008202,Steroid Metabolic Process
CETP,GO:0008202,Steroid Metabolic Process
CPX-5151,GO:0008202,Steroid Metabolic Process
APOC3,GO:0008202,Steroid Metabolic Process
SERPINF1,GO:0008202,Steroid Metabolic Process
APCS,GO:0008202,Steroid Metabolic Process
LCAT,GO:0008202,Steroid Metabolic Process
PIKFYVE,GO:0008202,Steroid Metabolic Process
PLA2G7,GO:0008202,Steroid Metabolic Process
EPHA1,GO:0008202,Steroid Metabolic Process
LIPC,GO:0008202,Steroid Metabolic Process
CPX-1922,GO:0008202,Steroid Metabolic Process
CPX-6225,GO:0008202,Steroid Metabolic Process
SERPINF2,GO:0008202,Steroid Metabolic Process
FAM20C,GO:0008202,Steroid Metabolic Process
BGN,GO:0008202,Steroid Metabolic Process
TRPC6,GO:0008202,Steroid Metabolic Process
PEX3,GO:0008202,Steroid Metabolic Process
XPNPEP2,GO:0008202,Steroid Metabolic Process
DHCR24,GO:0008202,Steroid Metabolic Process
ECE1,GO:0008202,Steroid Metabolic Process
CNTN4,GO:0008202,Steroid Metabolic Process
CPX-1766,GO:0008202,Steroid Metabolic Process
CPX-390,GO:0008202,Steroid Metabolic Process
CPX-391,GO:0008202,Steroid Metabolic Process
EPHB2,GO:0008202,Steroid Metabolic Process
CPX-6205,GO:0008202,Steroid Metabolic Process
CPX-5675,GO:0008202,Steroid Metabolic Process
C4B,GO:0008202,Steroid Metabolic Process
APOA5,GO:0008202,Steroid Metabolic Process
APOC2,GO:0008202,Steroid Metabolic Process
FPR2,GO:0008202,Steroid Metabolic Process
LSR,GO:0008202,Steroid Metabolic Process
LRP2,GO:0008202,Steroid Metabolic Process
PDXK,GO:0008202,Steroid Metabolic Process
GYS1,GO:0008202,Steroid Metabolic Process
SPAST,GO:0008202,Steroid Metabolic Process
TBR1,GO:0008202,Steroid Metabolic Process
PRKAR1A,GO:0008202,Steroid Metabolic Process
MYO9A,GO:0008202,Steroid Metabolic Process
GFPT1,GO:0008202,Steroid Metabolic Process
CAPN3,GO:0008202,Steroid Metabolic Process
DPAGT1,GO:0008202,Steroid Metabolic Process
CAST,GO:0008202,Steroid Metabolic Process
CYP51A1,GO:0008202,Steroid Metabolic Process
STS,GO:0008202,Steroid Metabolic Process
GCK,GO:0008202,Steroid Metabolic Process
HSD17B1,GO:0008202,Steroid Metabolic Process
TPI1,GO:0008202,Steroid Metabolic Process
PTGIS,GO:0008202,Steroid Metabolic Process
GOT2,GO:0008202,Steroid Metabolic Process
HSD17B7,GO:0008202,Steroid Metabolic Process
